         Dat/Zeit;  Wind;Rotor;Leistung;Azimut;   Prod. 1;   Prod. 2;BtrStd 1;BtrStd 2;Gen1-;Lager;Außen;GetrT; Status;Spann;Spann;Spann;Strom-;Strom-;Strom-;CosPh;    Abgabe;     Bezug;  KH-Zähl1;  KH-Zähl2;  KH-DigiE;  KH-DigiI;  KH-Ana-1;  KH-Ana-2;  KH-Ana-3;  KH-Ana-4
01.01.2016, 22:50;4,3;10;141,7;100;33272605;1713012;48931;45179;12;50,2;6;42;0;395,1;395,7;394,1;121,4;130,8;118,2;0,96;0;0;0;0;0;0;0;0;0;0
01.01.2016, 23:00;4,9;10;206,8;102,3;33272605;1713050;48931;45179;13,2;51;6;42;0;395,9;395,9;394,2;187,2;172,5;168,5;0,982;0;0;0;0;0;0;0;0;0;0
01.01.2016, 23:10;4,4;10;159,2;101,4;33272605;1713077;48931;45179;14,2;51;6;42;0;395,6;395,8;394,1;145,8;126,9;126,8;1,028;0;0;0;0;0;0;0;0;0;0
01.01.2016, 23:20;4,8;10;174,1;105,1;33272605;1713110;48931;45179;14,2;50,7;6;41,4;0;396;395,8;393,7;159,3;126,1;146,3;1,028;0;0;0;0;0;0;0;0;0;0
01.01.2016, 23:30;4,1;10;92,6;102,4;33272605;1713126;48931;45179;14,2;49,8;6,9;41,1;0;396;395,9;393,7;94,9;63,8;77,9;0,994;0;0;0;0;0;0;0;0;0;0
01.01.2016, 23:40;4,4;10;114,6;91,8;33272605;1713146;48931;45180;13,7;49,2;7;41;0;396,1;396,2;394;111,5;80,3;95,8;1,039;0;0;0;0;0;0;0;0;0;0
01.01.2016, 23:50;4,1;10;115,5;85,8;33272605;1713165;48931;45180;13;49,2;6,1;41;0;396,2;396;394;117,5;85,7;101,7;0,984;0;0;0;0;0;0;0;0;0;0
02.01.2016, 00:00;3,9;10;111,1;92;33272605;1713184;48931;45180;13;49;6;40,4;0;396,1;396,1;394,4;108,3;75,9;92,8;1,032;0;0;0;0;0;0;0;0;0;0
02.01.2016, 00:10;5;10;150,3;91,9;33272605;1713210;48931;45180;13;49,2;6;40;0;396,2;395,9;394;147,3;113,5;132,8;0,972;0;0;0;0;0;0;0;0;0;0
02.01.2016, 00:20;5,5;10;229,5;84;33272605;1713246;48931;45180;13;50,1;6;40;0;396,3;396;394;222,4;191,8;211;0,932;0;0;0;0;0;0;0;0;0;0
02.01.2016, 00:30;5,8;10;283,8;75,7;33272605;1713294;48931;45180;15,4;51,5;6;40,7;0;395,7;395,7;394,2;247,2;227,6;239,9;1,005;0;0;0;0;0;0;0;0;0;0
02.01.2016, 00:40;5,8;10;287,9;71,8;33272605;1713338;48931;45181;17,1;51,6;6;41;0;396,4;396,4;395,1;234,6;245,9;242,6;1,006;0;0;0;0;0;0;0;0;0;0
02.01.2016, 00:50;6,3;13,3;347,4;71,9;33272638;1713364;48931;45181;19,2;53,8;6;41,1;0;396,2;396,3;394,5;306,8;318,4;307,7;0,961;0;0;0;0;0;0;0;0;0;0
02.01.2016, 01:00;6,6;16;369,3;77,8;33272708;1713364;48932;45181;20;56,8;6;42,5;0;396,4;396,5;394,5;304;313,6;303,8;1,015;0;0;0;0;0;0;0;0;0;0
02.01.2016, 01:10;5,9;16;292,6;78,6;33272750;1713364;48932;45181;20;56,9;6;43,6;0;395,8;396,3;394,7;243,8;252,8;243,5;0,998;0;0;0;0;0;0;0;0;0;0
02.01.2016, 01:20;5,2;16;147,7;82,2;33272780;1713364;48932;45181;20;55,9;6;44;0;395,2;395,5;393,8;132,5;139,7;130,5;0,939;0;0;0;0;0;0;0;0;0;0
02.01.2016, 01:30;5;11,4;149;85,5;33272783;1713388;48932;45181;19,4;53,9;6;43,6;0;394,9;394,7;393;153,1;138,3;147,1;0,868;0;0;0;0;0;0;0;0;0;0
02.01.2016, 01:40;4,9;10;183,1;85,8;33272783;1713417;48932;45181;18,4;52,8;6;43;0;395,2;395,4;393,7;161,2;151,4;159,7;0,99;0;0;0;0;0;0;0;0;0;0
02.01.2016, 01:50;3,4;10;87,7;88,8;33272783;1713433;48932;45181;17;50,6;6;42,5;0;395,2;395,6;394,1;67,3;83,9;83,7;0,933;0;0;0;0;0;0;0;0;0;0
02.01.2016, 02:00;4,1;10;115,8;86,8;33272783;1713453;48932;45181;15,6;50,6;6;42,1;0;395,3;395,3;394,1;89,4;106,6;104,5;0,967;0;0;0;0;0;0;0;0;0;0
02.01.2016, 02:10;4,8;10;197,7;84,6;33272783;1713486;48932;45181;15,1;51,4;6;42;0;396;396;395;164,1;179,5;175;0,958;0;0;0;0;0;0;0;0;0;0
02.01.2016, 02:20;5,5;14,4;263,7;78,1;33272824;1713500;48932;45181;16,8;54,4;6;42,2;0;395,5;396,1;394,7;214,6;222,9;215;0,897;0;0;0;0;0;0;0;0;0;0
02.01.2016, 02:30;5,7;15,8;299,2;79,9;33272869;1713500;48932;45181;18,3;56,1;6;43,4;0;395,5;396;394,1;261,3;270,9;260,2;0,923;0;0;0;0;0;0;0;0;0;0
02.01.2016, 02:40;5,3;16;235,9;84,6;33272916;1713500;48932;45181;19;56,8;6;44,1;0;395,4;395,4;394;180,1;189,6;178,3;1,069;0;0;0;0;0;0;0;0;0;0
02.01.2016, 02:50;5,3;16;169,6;82,9;33272920;1713500;48933;45181;19,9;56,6;6;44,9;0;395,4;395,4;393,8;139,4;147,8;137,2;1,015;148;0;0;0;0;0;0;0;0;0
02.01.2016, 03:00;5,3;16;162,3;82,8;33272947;1713500;48933;45181;20;56,6;6;45;0;395,5;395,5;393,8;134,9;143,2;132,7;1,01;1177;21;0;0;0;0;0;0;0;0
02.01.2016, 03:10;5,3;16;162,3;82,8;33272947;1713500;48933;45181;20;56,6;6;45;0;395,5;395,5;393,8;134,9;143,2;132,7;1,01;1177;21;0;0;0;0;0;0;0;0
02.01.2016, 03:20;5,3;16;162,3;82,8;33272947;1713500;48933;45181;20;56,6;6;45;0;395,5;395,5;393,8;134,9;143,2;132,7;1,01;1177;21;0;0;0;0;0;0;0;0
02.01.2016, 03:30;5,3;16;162,3;82,8;33272947;1713500;48933;45181;20;56,6;6;45;0;395,5;395,5;393,8;134,9;143,2;132,7;1,01;1177;21;0;0;0;0;0;0;0;0
02.01.2016, 03:40;5,3;16;162,3;82,8;33272947;1713500;48933;45181;20;56,6;6;45;0;395,5;395,5;393,8;134,9;143,2;132,7;1,01;1177;21;0;0;0;0;0;0;0;0
02.01.2016, 03:50;5,3;16;162,3;82,8;33272947;1713500;48933;45181;20;56,6;6;45;0;395,5;395,5;393,8;134,9;143,2;132,7;1,01;1177;21;0;0;0;0;0;0;0;0
02.01.2016, 04:00;5,7;16;263,8;92,8;33273034;1713683;48933;45182;20,3;56,9;6;44,3;0;396,2;396,2;394,6;231,9;240,2;229,3;0,957;0;0;0;0;0;0;0;0;0;0
02.01.2016, 04:10;5,8;16;312;98,9;33273093;1713683;48933;45182;20,7;58;6;45;0;396,4;396,5;394,8;259,2;269,2;257,5;0,984;0;0;0;0;0;0;0;0;0;0
02.01.2016, 04:20;5,4;16;226,5;100,5;33273139;1713683;48933;45182;20,9;58,1;6;45;0;396;395,8;394,8;201,6;211,9;200,5;0,933;0;0;0;0;0;0;0;0;0;0
02.01.2016, 04:30;6,3;16;348,4;101,2;33273188;1713683;48933;45182;21;58,4;6;45,7;0;397,3;397,7;395,9;287,5;299,3;286,1;1,006;0;0;0;0;0;0;0;0;0;0
02.01.2016, 04:40;6,4;16;473;100,1;33273262;1713683;48934;45182;22;60,5;6;46,1;0;397,1;397,8;396;399,4;412,5;397,7;0,988;0;0;0;0;0;0;0;0;0;0
02.01.2016, 04:50;7,5;16;608,5;90,6;33273336;1713683;48934;45182;22;60,7;6;47;0;396,7;397,2;395,1;512,6;527,3;511,6;1,012;0;0;0;0;0;0;0;0;0;0
02.01.2016, 05:00;7,7;16;558,7;89;33273419;1713683;48934;45182;22,9;61,8;6;47;0;397,8;398,2;396,1;437,1;450,9;435,9;1,052;0;0;0;0;0;0;0;0;0;0
02.01.2016, 05:10;7,1;16;532,5;88,8;33273486;1713683;48934;45182;22,5;62,2;6;47,9;0;398;398;396;429,1;443,4;428,4;1,027;0;0;0;0;0;0;0;0;0;0
02.01.2016, 05:20;7,5;16;605,7;87,2;33273580;1713683;48934;45182;23;63,3;6;48;0;397,7;398,1;396;519,7;534,8;518;0,979;0;0;0;0;0;0;0;0;0;0
02.01.2016, 05:30;6;16;270,2;88,6;33273637;1713683;48934;45182;22,8;62,4;6;48,9;0;398,3;398,4;396,2;229,8;242,4;229,6;0,975;0;0;0;0;0;0;0;0;0;0
02.01.2016, 05:40;5,9;16;321,7;90,3;33273697;1713683;48935;45182;22;62,5;6;49;0;398;398,4;396,5;281,3;294,3;281,1;0,937;0;0;0;0;0;0;0;0;0;0
02.01.2016, 05:50;7,8;16;592,6;92,8;33273722;1713683;48935;45182;22;63,5;6;49;0;399;399;397;492,3;507,8;491,3;1,017;1177;21;0;0;0;0;0;0;0;0
02.01.2016, 06:00;7,8;16;592,6;92,8;33273722;1713683;48935;45182;22;63,5;6;49;0;399;399;397;492,3;507,8;491,3;1,017;1177;21;0;0;0;0;0;0;0;0
02.01.2016, 06:10;7,8;16;592,6;92,8;33273722;1713683;48935;45182;22;63,5;6;49;0;399;399;397;492,3;507,8;491,3;1,017;1177;21;0;0;0;0;0;0;0;0
02.01.2016, 06:20;7,8;16;592,6;92,8;33273722;1713683;48935;45182;22;63,5;6;49;0;399;399;397;492,3;507,8;491,3;1,017;1177;21;0;0;0;0;0;0;0;0
02.01.2016, 06:30;7,8;16;592,6;92,8;33273722;1713683;48935;45182;22;63,5;6;49;0;399;399;397;492,3;507,8;491,3;1,017;1177;21;0;0;0;0;0;0;0;0
02.01.2016, 06:40;7,8;16;592,6;92,8;33273722;1713683;48935;45182;22;63,5;6;49;0;399;399;397;492,3;507,8;491,3;1,017;1177;21;0;0;0;0;0;0;0;0
02.01.2016, 06:50;7;16;473,5;92,9;33274265;1713683;48936;45182;22,5;61,9;5,8;48,6;0;398,1;398,4;396,4;391,8;406,3;390,8;1,022;0;0;0;0;0;0;0;0;0;0
02.01.2016, 07:00;5,9;16;286,5;89,2;33274333;1713683;48936;45182;22,2;59,2;5;46,5;0;396,7;397;395,4;248,8;261,1;247,9;0,987;0;0;0;0;0;0;0;0;0;0
02.01.2016, 07:10;7,2;16;459,8;92,8;33274394;1713683;48936;45182;22;58,4;5;45,8;0;396;396,1;394,7;386,5;400,7;385,5;0,976;0;0;0;0;0;0;0;0;0;0
02.01.2016, 07:20;6;16;307,1;92,2;33274441;1713683;48936;45182;21,6;58;5;45;0;397,1;397,3;395,5;258,3;270,7;257,3;0,979;0;0;0;0;0;0;0;0;0;0
02.01.2016, 07:30;7,2;16;564,2;95;33274530;1713683;48936;45182;21,4;59,2;5;44,7;0;397,7;397,7;396,2;472;486,4;470,5;1,007;0;0;0;0;0;0;0;0;0;0
02.01.2016, 07:40;7;16;575,4;96,8;33274612;1713683;48937;45182;22,2;61,6;5;45,5;0;398;398,2;396,7;468,8;483,1;466,7;1,022;0;0;0;0;0;0;0;0;0;0
02.01.2016, 07:50;6,3;16;398,6;97,3;33274692;1713683;48937;45182;22,5;62,1;5;46,8;0;397,2;397,4;395,7;344,9;358,7;343,1;0,957;0;0;0;0;0;0;0;0;0;0
02.01.2016, 08:00;5,8;16;321,2;90,4;33274748;1713683;48937;45182;21,8;61,5;5;46,9;0;396,2;396,4;394,8;269;282,4;267,4;0,988;0;0;0;0;0;0;0;0;0;0
02.01.2016, 08:10;6,8;16;480,5;100,8;33274818;1713683;48937;45182;21;61,7;5;47,2;0;397,4;397,4;395,7;370,4;384,2;367,9;1,024;0;0;0;0;0;0;0;0;0;0
02.01.2016, 08:20;7,7;16;676,8;98,6;33274920;1713683;48937;45182;22,4;64,1;5;48;0;399,4;399,6;397,4;562,3;580,4;561,2;0,993;0;0;0;0;0;0;0;0;0;0
02.01.2016, 08:30;8,1;16;849,2;90,5;33275083;1713683;48937;45182;25,1;65,8;5;49,1;0;399,8;400;398;688,2;705,5;683,5;1,017;0;0;0;0;0;0;0;0;0;0
02.01.2016, 08:40;8,3;16;873,9;88,1;33275219;1713683;48938;45182;25,1;65,7;4,4;50;0;400,4;400,4;398,1;747,5;765,3;742,6;0,987;0;0;0;0;0;0;0;0;0;0
02.01.2016, 08:50;8,3;16;881,5;85,6;33275360;1713683;48938;45182;26,6;66;4;50,2;0;400,1;400,1;398,1;756,2;773,4;750,6;0,965;0;0;0;0;0;0;0;0;0;0
02.01.2016, 09:00;10,5;16;1392,9;87,3;33275573;1713683;48938;45182;31,2;65,6;4;49,8;0;397,4;397,4;395,7;1218,7;1239,6;1210,9;0,961;0;0;0;0;0;0;0;0;0;0
02.01.2016, 09:10;8;16;758,5;86,6;33275726;1713683;48938;45182;31;64,4;4;49;0;399,8;400;398,5;616,3;632,1;611,7;1,024;0;0;0;0;0;0;0;0;0;0
02.01.2016, 09:20;8;16;880,9;92,9;33275875;1713683;48938;45182;29,2;63,7;4;48,1;0;399,7;399,7;398;739,8;756;735;0,985;0;0;0;0;0;0;0;0;0;0
02.01.2016, 09:30;7,6;16;754,6;89,5;33275988;1713683;48938;45182;28,6;63,2;4;47,5;0;399,7;399,6;398;613,3;629;608,9;1,025;0;0;0;0;0;0;0;0;0;0
02.01.2016, 09:40;6,9;16;447;88,9;33276053;1713683;48939;45182;26;60,9;4;46,8;0;399,8;399,7;398;373,1;386,9;369,8;0,991;0;0;0;0;0;0;0;0;0;0
02.01.2016, 09:50;7;16;537;89,8;33276144;1713683;48939;45182;24,9;60,6;4;46;0;399,9;399,8;398;438,1;452,7;434,5;1,008;0;0;0;0;0;0;0;0;0;0
02.01.2016, 10:00;7,3;16;590,1;94,3;33276252;1713683;48939;45182;24,3;61,1;4;45,2;0;399,6;399,7;398;487,1;501,4;483,1;1,004;0;0;0;0;0;0;0;0;0;0
02.01.2016, 10:10;7,2;16;580,4;87;33276357;1713683;48939;45182;24,2;60,4;4;45;0;399,4;399,7;398;476,5;490,7;472,9;1,019;0;0;0;0;0;0;0;0;0;0
02.01.2016, 10:20;7,9;16;723;83,8;33276462;1713683;48939;45182;24,1;60,9;4;45;0;399,3;399,5;397,3;609,2;624,8;604,5;0,986;0;0;0;0;0;0;0;0;0;0
02.01.2016, 10:30;7,3;16;615,8;86,4;33276591;1713683;48939;45182;25,4;61,2;4;45;0;398,8;399,1;397,2;514;529,8;511,1;0,974;0;0;0;0;0;0;0;0;0;0
02.01.2016, 10:40;8,7;16;899;92,3;33276730;1713683;48940;45182;26,7;61,1;4;45;0;398,7;398,8;397,3;730;747,4;725,7;1,035;0;0;0;0;0;0;0;0;0;0
02.01.2016, 10:50;8,1;16;755,9;91,6;33276869;1713683;48940;45182;26,6;61,3;4;45;0;398,6;398,4;396,8;638,9;656;635,2;0,998;0;0;0;0;0;0;0;0;0;0
02.01.2016, 11:00;8,6;16;806,3;94,7;33276996;1713683;48940;45182;27,1;60,8;4;45;0;398,4;398,8;396,8;661,3;678,3;657,2;1,004;0;0;0;0;0;0;0;0;0;0
02.01.2016, 11:10;8,8;16;1015,9;96,1;33277171;1713683;48940;45182;28,8;62;4;45;0;397,4;397,6;395,9;863,9;881,7;858,7;0,993;0;0;0;0;0;0;0;0;0;0
02.01.2016, 11:20;10;16;1115,5;93,2;33277379;1713683;48940;45182;30,7;62;4;45;0;398,5;398,4;396,4;951,5;970,8;945,6;0,989;0;0;0;0;0;0;0;0;0;0
02.01.2016, 11:30;8,9;16;1046,2;101,5;33277537;1713683;48940;45182;32,2;61,7;4;45;0;398;398,2;396,3;899,2;917,8;893,1;0,976;0;0;0;0;0;0;0;0;0;0
02.01.2016, 11:40;7,4;16;638,1;97,7;33277633;1713683;48941;45182;29,2;60,8;4;45;0;398,2;398,5;396,7;537;552,6;533,3;1,004;0;0;0;0;0;0;0;0;0;0
02.01.2016, 11:50;7,4;16;631,9;96,6;33277756;1713683;48941;45182;27,4;62,1;4;44,9;0;397,7;397,8;396,1;549,4;564,7;545,7;0,975;0;0;0;0;0;0;0;0;0;0
02.01.2016, 12:00;10;16;1302;101,8;33277976;1713683;48941;45182;31,7;64,9;4;46,4;0;402,2;402,3;400,6;1181,5;1201,2;1172,7;0,914;0;0;0;0;0;0;0;0;0;0
02.01.2016, 12:10;8,2;16;907,8;102,1;33278115;1713683;48941;45182;32,2;65,5;4;48,1;0;404,2;404,4;402,4;794,2;811,3;788,1;0,935;0;0;0;0;0;0;0;0;0;0
02.01.2016, 12:20;7,9;16;995,9;106;33278279;1713683;48941;45182;31,5;66,3;4;49;0;404,4;404,8;402,9;816;834,1;809,2;1,001;0;0;0;0;0;0;0;0;0;0
02.01.2016, 12:30;7,8;16;776,2;105,9;33278469;1713683;48941;45182;32;66,6;4;50,1;0;404,8;405,2;403,2;684,3;701,3;679,6;0,935;0;0;0;0;0;0;0;0;0;0
02.01.2016, 12:40;7,6;16;832,7;98,4;33278585;1713683;48942;45182;30,6;64,8;4;49,8;0;405,6;405,5;403,6;685,5;701,7;680,8;0,975;0;0;0;0;0;0;0;0;0;0
02.01.2016, 12:50;7,5;16;744,2;96,1;33278686;1713683;48942;45182;28,6;63,2;4;48,6;0;405,8;405,7;404;613,9;630,6;609,2;0,999;0;0;0;0;0;0;0;0;0;0
02.01.2016, 13:00;7,4;16;698,7;102,5;33278835;1713683;48942;45182;29,3;63,5;4;47,7;0;405,4;405,5;403,8;553;568,6;549,2;1,038;0;0;0;0;0;0;0;0;0;0
02.01.2016, 13:10;7,4;16;719,8;106,7;33278963;1713683;48942;45182;29,1;63,1;4;47;0;405,6;406;404,3;648,5;665,3;643,3;0,936;0;0;0;0;0;0;0;0;0;0
02.01.2016, 13:20;7,3;16;705,8;104;33279110;1713683;48942;45182;29,4;62,8;4;47;0;405,9;406,2;404,2;604,3;621;600,2;0,951;0;0;0;0;0;0;0;0;0;0
02.01.2016, 13:30;7,7;16;699,5;98,6;33279201;1713683;48942;45182;27,6;61,4;4;46,1;0;406;406,2;404,5;625,5;641,1;620,3;0,9;0;0;0;0;0;0;0;0;0;0
02.01.2016, 13:40;7,3;16;673,1;100;33279329;1713683;48943;45182;26,7;61,7;4;46;0;406,7;406,8;404,7;590,8;606,8;585,9;0,939;0;0;0;0;0;0;0;0;0;0
02.01.2016, 13:50;7,4;16;756,9;97,2;33279459;1713683;48943;45182;27;61,9;4;45,3;0;405,6;405,7;403,7;679,9;696,8;674,3;0,915;0;0;0;0;0;0;0;0;0;0
02.01.2016, 14:00;9,3;16;936,7;100,3;33279605;1713683;48943;45182;28,7;62,1;4;45;0;406,5;406,5;405,1;761,6;779,3;755,5;1,001;0;0;0;0;0;0;0;0;0;0
02.01.2016, 14:10;8,8;16;941,3;97,9;33279742;1713683;48943;45182;28,3;62;4;45;0;405,9;406,1;404,4;807,2;825,6;801;0,966;0;0;0;0;0;0;0;0;0;0
02.01.2016, 14:20;7,5;16;749;99,3;33279893;1713683;48943;45182;29;62,1;4;45;0;407,1;407,1;405,4;633,9;650,8;629,5;0,963;0;0;0;0;0;0;0;0;0;0
02.01.2016, 14:30;9,5;16;1067,3;93,5;33280073;1713683;48943;45182;29,5;62,4;4;45;0;406;406,1;404,1;845;862,5;838,8;1,043;0;0;0;0;0;0;0;0;0;0
02.01.2016, 14:40;9,8;16;1082,2;92,3;33280210;1713683;48944;45182;30,2;62,1;4;45;0;405,5;405,8;403,8;975,2;995;968,9;0,935;0;0;0;0;0;0;0;0;0;0
02.01.2016, 14:50;8,4;16;1052,1;87,1;33280386;1713683;48944;45182;31,8;62,1;4;45;0;406,4;406,2;404,4;852,6;870,9;846;1,032;0;0;0;0;0;0;0;0;0;0
02.01.2016, 15:00;8,9;16;1078,7;87,8;33280570;1713683;48944;45182;32,5;62,5;4;45;0;406,1;406,1;404,1;950,1;969,4;942,9;0,94;0;0;0;0;0;0;0;0;0;0
02.01.2016, 15:10;8,6;16;891;89,4;33280732;1713683;48944;45182;32,1;62,2;4;45;0;407;407;405,1;731,5;748,6;725,5;1,004;0;0;0;0;0;0;0;0;0;0
02.01.2016, 15:20;8;16;753,2;92,4;33280858;1713683;48944;45182;31,2;61,8;4;45;0;406,4;406,8;405,1;646,7;663,1;642;0,943;0;0;0;0;0;0;0;0;0;0
02.01.2016, 15:30;9,4;16;1007,5;91,8;33281028;1713683;48944;45182;31,2;62;4;45;0;406,2;406,2;404,5;888,7;907,6;883;0,936;0;0;0;0;0;0;0;0;0;0
02.01.2016, 15:40;9,1;16;1057,4;98,8;33281199;1713683;48945;45182;32,6;62,6;4;45;0;405,9;405,9;403,9;897,1;916,3;891,3;0,954;0;0;0;0;0;0;0;0;0;0
02.01.2016, 15:50;6,5;16;600,8;96,6;33281313;1713683;48945;45182;30,1;61,1;4;45;0;406,2;406,8;404,8;447,9;463,6;445,1;1,091;0;0;0;0;0;0;0;0;0;0
02.01.2016, 16:00;7,5;16;645,1;97,2;33281435;1713683;48945;45182;28,2;61;4;44,7;0;406,9;406,8;405;570,1;587,3;567,8;0,931;0;0;0;0;0;0;0;0;0;0
02.01.2016, 16:10;6,6;16;599,4;95,8;33281534;1713683;48945;45182;27,1;61,9;4;45;0;406;406;404,3;504,1;519,6;500,7;1;0;0;0;0;0;0;0;0;0;0
02.01.2016, 16:20;6,3;16;370,5;95,7;33281599;1713683;48945;45182;25,1;60,8;4;46;0;405,4;405,5;403,8;312,2;324;308,5;0,919;0;0;0;0;0;0;0;0;0;0
02.01.2016, 16:30;5,5;16;296,7;95,7;33281644;1713683;48945;45182;23,5;60,1;4;46,5;0;404,9;405,1;403,8;251;263,6;248,4;0,948;0;0;0;0;0;0;0;0;0;0
02.01.2016, 16:40;7,2;16;582,7;95,6;33281759;1713683;48946;45182;23,5;63;4;47;0;405,8;405,8;403,8;485,3;499,7;481,9;0,988;0;0;0;0;0;0;0;0;0;0
02.01.2016, 16:50;7,4;16;596,1;94,7;33281861;1713683;48946;45182;23,7;63,9;3,8;47,9;0;405,1;405,6;403,8;510,8;524,4;506,3;0,964;0;0;0;0;0;0;0;0;0;0
02.01.2016, 17:00;8,7;16;993,6;92,8;33282013;1713683;48946;45182;25,4;65,1;3;48,4;0;405,3;405,1;403,3;852,7;868,5;846;0,962;0;0;0;0;0;0;0;0;0;0
02.01.2016, 17:10;6,6;16;495,6;85,9;33282096;1713683;48946;45182;25;64,6;3;48,9;0;405,5;405,7;403,8;409,7;423;405,9;0,996;0;0;0;0;0;0;0;0;0;0
02.01.2016, 17:20;7,6;16;672,6;89,9;33282229;1713683;48946;45182;24,7;65,4;3;49,2;0;405,2;405,4;403,7;533,4;548,1;529,5;1,038;0;0;0;0;0;0;0;0;0;0
02.01.2016, 17:30;7,3;16;737,4;88,8;33282377;1713683;48946;45182;25,1;66,3;2,7;49,9;0;405,4;405,4;403,9;603,2;617,6;598,8;1,002;0;0;0;0;0;0;0;0;0;0
02.01.2016, 17:40;7,8;16;741,3;92,8;33282476;1713683;48947;45182;25,4;64,9;2;50,2;0;405,5;405,5;404;633,2;647,6;628;0,954;0;0;0;0;0;0;0;0;0;0
02.01.2016, 17:50;7,9;16;852,2;91,7;33282632;1713683;48947;45182;25,7;63,8;2,1;48,5;0;405,2;405,5;403,5;696,6;711,4;691,9;1,02;0;0;0;0;0;0;0;0;0;0
02.01.2016, 18:00;8,2;16;1023,6;94,1;33282785;1713683;48947;45182;27,2;63,5;2;48;0;404,7;404,7;402,9;859,5;874,8;853,1;0,988;0;0;0;0;0;0;0;0;0;0
02.01.2016, 18:10;8,3;16;870,9;98;33282912;1713683;48947;45182;27,3;63,3;2;47,1;0;405,2;405,5;403,8;748,4;763,1;742,6;0,951;0;0;0;0;0;0;0;0;0;0
02.01.2016, 18:20;9;16;966,4;95,9;33283058;1713683;48947;45182;25,9;62,4;2;46,4;0;404,8;404,8;403,3;788,6;803,3;782,6;1,009;0;0;0;0;0;0;0;0;0;0
02.01.2016, 18:30;7,2;16;852,7;95,6;33283064;1713683;48947;45182;26,8;62,9;2;46;0;404;404;402,4;680,3;694,4;676,2;0,865;162;0;0;0;0;0;0;0;0;0
02.01.2016, 18:40;7;16;840,1;95,6;33283100;1713683;48947;45182;27;63;2;46;0;404;404;402,4;668,3;682,3;664,4;0,85;1177;21;0;0;0;0;0;0;0;0
02.01.2016, 18:50;7;16;840,1;95,6;33283100;1713683;48947;45182;27;63;2;46;0;404;404;402,4;668,3;682,3;664,4;0,85;1177;21;0;0;0;0;0;0;0;0
02.01.2016, 19:00;7;16;840,1;95,6;33283100;1713683;48947;45182;27;63;2;46;0;404;404;402,4;668,3;682,3;664,4;0,85;1177;21;0;0;0;0;0;0;0;0
02.01.2016, 19:10;7;16;840,1;95,6;33283100;1713683;48947;45182;27;63;2;46;0;404;404;402,4;668,3;682,3;664,4;0,85;1177;21;0;0;0;0;0;0;0;0
02.01.2016, 19:20;7;16;840,1;95,6;33283100;1713683;48947;45182;27;63;2;46;0;404;404;402,4;668,3;682,3;664,4;0,85;1177;21;0;0;0;0;0;0;0;0
02.01.2016, 19:30;7,5;16;855,2;96,5;33283145;1713683;48948;45182;27;62,6;2;46;0;404,4;404,4;402,8;695,7;710,2;691,5;0,884;1177;21;0;0;0;0;0;0;0;0
02.01.2016, 19:40;8,7;16;890,5;98,7;33283353;1713683;48948;45182;27,2;61,8;2;46;0;405,5;405,5;403,8;759,7;775,5;754,8;0,966;1177;21;0;0;0;0;0;0;0;0
02.01.2016, 19:50;8,9;16;896,9;94,4;33284338;1713683;48949;45182;26,1;62,5;1,4;46;0;406,1;406,1;404,2;769,8;786;764,2;0,951;0;0;0;0;0;0;0;0;0;0
02.01.2016, 20:00;8,4;16;806,4;92,2;33284474;1713683;48949;45182;25,5;63,7;1;47,1;0;406,4;406,7;404,8;681,7;698,1;676,6;0,986;0;0;0;0;0;0;0;0;0;0
02.01.2016, 20:10;6,8;16;428,6;90,1;33284534;1713683;48949;45182;23,9;62,2;1;47,9;0;406,1;406,6;404,9;363,9;378;360,2;0,95;0;0;0;0;0;0;0;0;0;0
02.01.2016, 20:20;7,6;16;640,7;89,9;33284636;1713683;48949;45182;22,2;63,2;1;48;0;407,5;407,7;405,7;550,6;566,6;546,7;0,918;0;0;0;0;0;0;0;0;0;0
02.01.2016, 20:30;6,5;16;427,7;91;33284711;1713683;48949;45182;21,2;63;1;48;0;407,9;407,9;406;376,9;391;373,7;0,907;0;0;0;0;0;0;0;0;0;0
02.01.2016, 20:40;6,9;16;534,4;91,4;33284796;1713683;48950;45182;20,2;63,1;1;48,1;0;407,8;408,1;406,2;447;462,7;444,1;0,961;0;0;0;0;0;0;0;0;0;0
02.01.2016, 20:50;7,2;16;528,9;95,4;33284880;1713683;48950;45182;20;63,5;0,7;49;0;408;407,9;406,2;448,1;463;444,4;0,945;0;0;0;0;0;0;0;0;0;0
02.01.2016, 21:00;6,8;16;524,2;91,8;33284971;1713683;48950;45182;19,6;63,6;0,1;49;0;407,6;407,9;406,2;430,4;445,3;427,4;0,993;0;0;0;0;0;0;0;0;0;0
02.01.2016, 21:10;8,6;16;800,9;93,6;33285068;1713683;48950;45182;19,9;64,6;0;49;0;408,9;408,9;407,1;684,8;700,8;679,4;0,96;0;0;0;0;0;0;0;0;0;0
02.01.2016, 21:20;8,1;16;662,5;93,5;33285181;1713683;48950;45182;20,7;65;0;49,7;0;408,4;408,2;406,7;563,5;579,3;559,3;0,943;0;0;0;0;0;0;0;0;0;0
02.01.2016, 21:30;7,5;16;687,7;94,3;33285292;1713683;48950;45182;20,1;65,4;0;49,9;0;402,2;402,5;400,7;561,3;576,9;558;1,025;0;0;0;0;0;0;0;0;0;0
